system:index,geoid,sum,.geo
1151,42039110600,8926.235294117649,"{""type"":""Polygon"",""coordinates"":[[[-80.27164142859635,41.66351930384681],[-80.17686448634285,41.667396317008354],[-80.16941157819335,41.689200285516854],[-80.14612864142481,41.69816328722253],[-80.15074875702861,41.73094323170859],[-80.11260489353272,41.75793124884045],[-80.26919274130032,41.75348413529621],[-80.27164142859635,41.66351930384681]]]}"
1152,42039110700,9071.682352941174,"{""type"":""Polygon"",""coordinates"":[[[-80.17220555724317,41.68458829128006],[-80.05779165193965,41.668878387868524],[-80.05883370279324,41.68389936770868],[-80.02513777238383,41.69142738111411],[-80.03090398650502,41.755701315263686],[-80.11554489932507,41.76133925240535],[-80.15092475585176,41.73068223198125],[-80.14768462857351,41.695223290774315],[-80.17220555724317,41.68458829128006]]]}"
1153,42039110800,18371.84705882353,"{""type"":""Polygon"",""coordinates"":[[[-80.09540635283768,41.599237463339215],[-80.07849430617865,41.578741497909235],[-79.87641450575632,41.586296706957064],[-79.87415265499477,41.62393369281422],[-79.89654964241412,41.62414365364354],[-79.91011015910676,41.76312856495358],[-80.03090398650502,41.755701315263686],[-80.02513777238383,41.69142738111411],[-80.05883370279324,41.68389936770868],[-80.05779165193965,41.668878387868524],[-80.09512160286076,41.669182364443955],[-80.09540635283768,41.599237463339215]]]}"
1154,42039110900,13707.984313725496,"{""type"":""Polygon"",""coordinates"":[[[-79.91176108379761,41.7439915479005],[-79.89654964241412,41.62414365364354],[-79.87415265499477,41.62393369281422],[-79.87717045811416,41.574240711624206],[-79.82972159022545,41.60195177560419],[-79.8291106741602,41.62206877178901],[-79.74804392852515,41.61791027854879],[-79.7469500159501,41.717401213448696],[-79.7708321268993,41.71634387832382],[-79.7714153573398,41.77460890335357],[-79.91006520093079,41.77393857912287],[-79.91176108379761,41.7439915479005]]]}"
1155,42039111000,6817.86274509804,"{""type"":""Polygon"",""coordinates"":[[[-79.7477769416,41.632687268687846],[-79.74804392852515,41.61791027854879],[-79.6880619819202,41.617224135391915],[-79.69820498994697,41.63659914297178],[-79.68061000881734,41.63987009612107],[-79.61317304900345,41.6168679565758],[-79.61257212077683,41.69473385601565],[-79.74679099715021,41.695593226703096],[-79.7477769416,41.632687268687846]]]}"
1156,42039111100,1494.6784313725489,"{""type"":""Polygon"",""coordinates"":[[[-79.68844399035635,41.62710212732915],[-79.6880619819202,41.617224135391915],[-79.6433490221454,41.6172000283855],[-79.6501380331681,41.63619602387976],[-79.68844399035635,41.62710212732915]]]}"
1157,42039111200,965.321568627451,"{""type"":""Polygon"",""coordinates"":[[[-79.69831898910336,41.63576314397542],[-79.68846599033736,41.62710312738195],[-79.67334200397683,41.627075090488646],[-79.68061000881734,41.63987009612107],[-79.69831898910336,41.63576314397542]]]}"
1158,42039111300,18308.66274509803,"{""type"":""Polygon"",""coordinates"":[[[-80.22028607141232,41.57548045738977],[-80.15649903206167,41.53790353818729],[-80.15946790616819,41.48112661893453],[-80.12536796249219,41.480394622525374],[-79.99872916666743,41.490090623478714],[-79.87641450575632,41.586296706957064],[-80.12708421215608,41.573832489445195],[-80.15568229591784,41.608503424731715],[-80.22028607141232,41.57548045738977]]]}"
1159,42039111400,8990.764705882353,"{""type"":""Polygon"",""coordinates"":[[[-80.1609142942142,41.610140419857956],[-80.12708421215608,41.573832489445195],[-80.07849430617865,41.578741497909235],[-80.09540935214073,41.5990434636128],[-80.08882060126875,41.66635237228017],[-80.13826056319914,41.67415533010381],[-80.12502443306732,41.63359139978032],[-80.15801535684173,41.62579939578191],[-80.1609142942142,41.610140419857956]]]}"
1160,42039111500,2438.941176470586,"{""type"":""Polygon"",""coordinates"":[[[-80.15301735553513,41.62349440186128],[-80.12782242029444,41.631188402025664],[-80.12348246219136,41.6409893894127],[-80.14662745162764,41.646978367757086],[-80.15301735553513,41.62349440186128]]]}"
1161,42039111600,1652.4039215686275,"{""type"":""Polygon"",""coordinates"":[[[-80.17145142241499,41.648439351780965],[-80.15801535684173,41.62579939578191],[-80.14521140139242,41.63283639081489],[-80.14711747146403,41.65252935870856],[-80.17145142241499,41.648439351780965]]]}"
1162,42039111700,4431.458823529412,"{""type"":""Polygon"",""coordinates"":[[[-80.17952349897445,41.67168930814689],[-80.14225344920058,41.644660373775544],[-80.12550353316388,41.66125235769587],[-80.1398395798676,41.67925732115258],[-80.17226655611859,41.68431029170152],[-80.17952349897445,41.67168930814689]]]}"
1163,42039111800,11952.125490196078,"{""type"":""Polygon"",""coordinates"":[[[-80.27258715858484,41.58782945872515],[-80.22028607141232,41.57548045738977],[-80.18203319660563,41.59265144043853],[-80.15568229591784,41.608503424731715],[-80.17146342239447,41.64843835177602],[-80.16003946178836,41.65473134785064],[-80.19694047013256,41.67023429979544],[-80.2716894238387,41.66216830663945],[-80.27258715858484,41.58782945872515]]]}"
1164,42039111900,14402.372549019607,"{""type"":""Polygon"",""coordinates"":[[[-80.4093216572983,41.57640269831003],[-80.39505758587727,41.56748969970877],[-80.39827347900643,41.48624087768757],[-80.15946790616819,41.48112661893453],[-80.15649903206167,41.53790353818729],[-80.23892407018268,41.58264643803863],[-80.37413951584077,41.575138645896935],[-80.39418463097874,41.595980621799114],[-80.4093216572983,41.57640269831003]]]}"
1165,42039112001,13589.823529411775,"{""type"":""Polygon"",""coordinates"":[[[-80.51937432898504,41.578468634586486],[-80.51921653376104,41.48910980392342],[-80.39827347900643,41.48624087768757],[-80.4000066199647,41.57605868450463],[-80.51937432898504,41.578468634586486]]]}"
1166,42039112002,9293.219607843139,"{""type"":""Polygon"",""coordinates"":[[[-80.51940609101175,41.652168469057656],[-80.51937432898504,41.578468634586486],[-80.40932865705346,41.57621769883279],[-80.39433861881774,41.588522642054436],[-80.4026596950637,41.617044576813804],[-80.49719901170612,41.64687360923434],[-80.49819601634027,41.66670854611916],[-80.51940609101175,41.652168469057656]]]}"
1167,42041010100,1840.309803921569,"{""type"":""Polygon"",""coordinates"":[[[-76.94901008125218,40.30036703230104],[-76.91936712045262,40.27633112753216],[-76.91321312509614,40.32639701842426],[-76.92336611380493,40.30894904620131],[-76.94901008125218,40.30036703230104]]]}"
1168,42041010201,3885.701960784314,"{""type"":""Polygon"",""coordinates"":[[[-76.97421905075693,40.31033097704551],[-76.95677906876716,40.27659707544728],[-76.93948409307774,40.28918407045149],[-76.94884108154561,40.301420030138935],[-76.91393312435292,40.32504802068344],[-76.91626912141201,40.328033010745855],[-76.97421905075693,40.31033097704551]]]}"
1169,42041010203,1113.5490196078426,"{""type"":""Polygon"",""coordinates"":[[[-76.93121810407777,40.27094712363994],[-76.92271611412198,40.24914118451228],[-76.91098913418821,40.25143119766788],[-76.92193611692912,40.27564812558671],[-76.93121810407777,40.27094712363994]]]}"
1170,42041010204,3159.5764705882343,"{""type"":""MultiPolygon"",""coordinates"":[[[[-76.9376280384999,40.23225316890777],[-76.93646502969739,40.228892171826296],[-76.9322330390734,40.22978217786659],[-76.93301804749,40.232847175577376],[-76.9376280384999,40.23225316890777]]],[[[-76.95892806644798,40.28220805991365],[-76.93662407793519,40.244264166190334],[-76.93995409130457,40.25693514353775],[-76.92466111365303,40.25838416191365],[-76.93574609799644,40.28663308134002],[-76.95892806644798,40.28220805991365]]]]}"
1171,42041010300,2586.3254901960786,"{""type"":""Polygon"",""coordinates"":[[[-76.93119210410718,40.27631411129757],[-76.91098913418821,40.25143119766788],[-76.89068416461481,40.25011322995877],[-76.92206311636147,40.28548310251827],[-76.93119210410718,40.27631411129757]]]}"
1172,42041010400,2188.596078431372,"{""type"":""Polygon"",""coordinates"":[[[-76.94278406429066,40.242895157676905],[-76.9401470479489,40.23646916371216],[-76.91933808745497,40.23892119352058],[-76.93404609997967,40.259292146515904],[-76.94278406429066,40.242895157676905]]]}"
1173,42041010500,2209.529411764705,"{""type"":""Polygon"",""coordinates"":[[[-76.94401403772812,40.23511715843139],[-76.9322330390734,40.22978217786659],[-76.9071151042896,40.23833021178173],[-76.91671012574257,40.250418191832175],[-76.94401403772812,40.23511715843139]]]}"
1174,42041010600,1703.1490196078425,"{""type"":""Polygon"",""coordinates"":[[[-76.91671012574257,40.250418191832175],[-76.90940009110798,40.23517820978858],[-76.87887116436045,40.24400125040592],[-76.90290114577279,40.25511720052439],[-76.91671012574257,40.250418191832175]]]}"
1175,42041010700,2338.7803921568616,"{""type"":""Polygon"",""coordinates"":[[[-76.89377011380962,40.234744233198704],[-76.88222008611176,40.21956825827666],[-76.87043812919885,40.227824271728544],[-76.87887116436045,40.24400125040592],[-76.89377011380962,40.234744233198704]]]}"
1176,42041010800,716.1725490196078,"{""type"":""Polygon"",""coordinates"":[[[-76.87684014087586,40.23509025816444],[-76.87144910040743,40.21864227530599],[-76.86096111864478,40.21919329109316],[-76.85863314286716,40.22621029048458],[-76.87684014087586,40.23509025816444]]]}"
1177,42041010900,2797.203921568628,"{""type"":""Polygon"",""coordinates"":[[[-76.90940009110798,40.23517820978858],[-76.88970405709401,40.21387524963852],[-76.86837409703575,40.21585228160673],[-76.89385911416656,40.23490723298743],[-76.90940009110798,40.23517820978858]]]}"
1178,42041011002,2267.086274509804,"{""type"":""Polygon"",""coordinates"":[[[-76.93254203153636,40.22753617821999],[-76.90785602263163,40.21210222226491],[-76.89910504077712,40.21345223525467],[-76.9071151042896,40.23833021178173],[-76.93254203153636,40.22753617821999]]]}"
1179,42041011101,5702.803921568625,"{""type"":""Polygon"",""coordinates"":[[[-76.9650189064518,40.2045331352624],[-76.92219784482356,40.162358219654664],[-76.9054868856373,40.166141246579215],[-76.92830290126642,40.183803201109285],[-76.90831195347805,40.18982623135465],[-76.93137193981454,40.197733190939104],[-76.91854399967163,40.21022620639196],[-76.93756698434031,40.215067174981684],[-76.92373603766531,40.22509819245635],[-76.9650189064518,40.2045331352624]]]}"
1180,42041011102,3224.6941176470586,"{""type"":""Polygon"",""coordinates"":[[[-76.98443489679507,40.21118610323882],[-76.9650189064518,40.2045331352624],[-76.9322330390734,40.22978217786659],[-76.98436591725527,40.21736510210271],[-76.98443489679507,40.21118610323882]]]}"
1181,42041011200,504.74117647058824,"{""type"":""Polygon"",""coordinates"":[[[-76.96524796499348,40.222730130146246],[-76.96453094992441,40.217724132557635],[-76.94549199803177,40.22334816004171],[-76.94868000233276,40.2262671542771],[-76.96524796499348,40.222730130146246]]]}"
1182,42041011301,5302.823529411764,"{""type"":""Polygon"",""coordinates"":[[[-77.01471899270805,40.30472893999757],[-77.01034799251526,40.27349001177796],[-76.96963905010078,40.27097207022502],[-76.97686104739338,40.309857974659955],[-77.01471899270805,40.30472893999757]]]}"
1183,42041011303,4100.33725490196,"{""type"":""Polygon"",""coordinates"":[[[-76.97952003535363,40.26669806587755],[-76.96998502005393,40.24195611819282],[-76.96389605648969,40.25867910561352],[-76.94669105209752,40.24092315260247],[-76.96261506194517,40.28603604634242],[-76.97952003535363,40.26669806587755]]]}"
1184,42041011304,1903.9725490196072,"{""type"":""Polygon"",""coordinates"":[[[-76.98164793499681,40.22145110543168],[-76.93573002414648,40.22676817368342],[-76.94841707902634,40.25851012793786],[-76.94669105209752,40.24092315260247],[-76.98164793499681,40.22145110543168]]]}"
1185,42041011305,3146.996078431374,"{""type"":""Polygon"",""coordinates"":[[[-77.00787590837835,40.225118068572925],[-76.97802693104157,40.218500111614944],[-76.97203600141188,40.23718811633632],[-76.9517860407368,40.239792145475086],[-76.96518005460163,40.25855510406963],[-76.96451802229592,40.24008612668402],[-77.00503098345321,40.24671106830292],[-77.00787590837835,40.225118068572925]]]}"
1186,42041011306,1752.0196078431372,"{""type"":""Polygon"",""coordinates"":[[[-77.01034799251526,40.27349001177796],[-77.00633998882958,40.248886066608655],[-76.99338299040654,40.243716083656594],[-76.98667102136375,40.25030309156235],[-77.01034799251526,40.27349001177796]]]}"
1187,42041011307,2620.7843137254886,"{""type"":""Polygon"",""coordinates"":[[[-77.00722699733011,40.27385201428202],[-76.98667102136375,40.25030309156235],[-76.97509403888681,40.25166010520884],[-76.98683202724845,40.27655103420643],[-77.00722699733011,40.27385201428202]]]}"
1188,42041011400,1413.5764705882343,"{""type"":""Polygon"",""coordinates"":[[[-77.03228883993881,40.21319204464833],[-77.0307428274963,40.208680046926],[-76.99710388719633,40.21441508295974],[-77.00955390382195,40.22437506692208],[-77.03228883993881,40.21319204464833]]]}"
1189,42041011500,2141.098039215686,"{""type"":""Polygon"",""coordinates"":[[[-77.02255583809486,40.20900105551256],[-76.98566385516658,40.199159103693916],[-76.97873291344631,40.213472111630935],[-76.98436591725527,40.21736510210271],[-77.02255583809486,40.20900105551256]]]}"
1190,42041011602,2985.2078431372556,"{""type"":""Polygon"",""coordinates"":[[[-77.021204754162,40.18244506082686],[-77.0092796563357,40.148976078497576],[-76.99088781836345,40.190637096890455],[-77.02067279919753,40.19624905936774],[-77.021204754162,40.18244506082686]]]}"
1191,42041011606,4559.623529411763,"{""type"":""Polygon"",""coordinates"":[[[-77.0092306575895,40.149345078494775],[-76.97802375511665,40.16477812350169],[-76.9219918449629,40.16228722003569],[-76.94856789158702,40.19148416535458],[-76.98715578417611,40.17839810530773],[-77.0092306575895,40.149345078494775]]]}"
1192,42041011607,3227.411764705883,"{""type"":""Polygon"",""coordinates"":[[[-76.99465283278356,40.19686408972356],[-76.98487878108658,40.17628410951524],[-76.94856789158702,40.19148416535458],[-76.95637489848345,40.197676150906226],[-76.99465283278356,40.19686408972356]]]}"
1193,42041011608,1543.756862745098,"{""type"":""Polygon"",""coordinates"":[[[-77.02169681559724,40.20169605748733],[-77.0203227995112,40.196227059741226],[-76.95637489848345,40.197676150906226],[-76.97658491152217,40.211833115335445],[-76.98566385516658,40.199159103693916],[-77.02169681559724,40.20169605748733]]]}"
1194,42041011700,11767.882352941193,"{""type"":""Polygon"",""coordinates"":[[[-77.12354356570036,40.15074795594218],[-77.11416049692876,40.122338969429464],[-77.08038648727144,40.11098600731667],[-77.01276665159685,40.14841607484727],[-77.02258983783022,40.20893105548696],[-77.10428970349061,40.19486497108037],[-77.12354356570036,40.15074795594218]]]}"
1195,42041011803,13105.890196078435,"{""type"":""Polygon"",""coordinates"":[[[-77.18546071893998,40.28766479632623],[-77.16435264921057,40.199521907015445],[-77.10428970349061,40.19486497108037],[-77.10811280279106,40.23271896238184],[-77.08394187793377,40.30122087409027],[-77.18546071893998,40.28766479632623]]]}"
1196,42041011804,6944.670588235294,"{""type"":""Polygon"",""coordinates"":[[[-77.1043478348547,40.24257796510579],[-77.01034799251526,40.27349001177796],[-77.01471899270805,40.30472893999757],[-77.08394187793377,40.30122087409027],[-77.1043478348547,40.24257796510579]]]}"
1197,42041011805,6565.5568627450975,"{""type"":""Polygon"",""coordinates"":[[[-77.10800280378469,40.23302996245891],[-77.00503098345321,40.24671106830292],[-77.01034799251526,40.27349001177796],[-77.03962694793067,40.270651987119855],[-77.10800280378469,40.23302996245891]]]}"
1198,42041011806,7460.050980392153,"{""type"":""Polygon"",""coordinates"":[[[-77.10807580312635,40.232823962407736],[-77.10428970349061,40.19486497108037],[-77.02249883855679,40.209124055554675],[-77.0280889499074,40.24618004430193],[-77.10807580312635,40.232823962407736]]]}"
